ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;SUBCATEGORIA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;SUBCATEGORIA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;SUBCATEGORIA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;SUBCATEGORIA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
Atuba;;f;NÃO;Rua Arnoldo Wolff Gaensly;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00522/2022;16/12/2022;Sexta;14:53:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boa Vista;;;"";"";
Centro;;f;NÃO;Rua Visconde de Nácar;0;Trânsito;COLISAO AUTO X MOTO;;;;;;;;;;;;;2022;00523/2022;16/12/2022;Sexta;15:04:00;12;;IMEDIATA;Matriz;;;"";"";
Tingui;UNIDADE DE SAÚDE TINGUI;t;NÃO;Rua Nicolau Salomão;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;00524/2022;16/12/2022;Sexta;15:10:00;12;;153;Boa Vista;Secretaria Municipal da Saúde;SMS;"";"";
Fazendinha;;f;NÃO;Rua Carlos Klemtz;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00531/2022;16/12/2022;Sexta;15:30:00;12;;IMEDIATA;Portão;;;"";"";
São Francisco;;f;NÃO;Rua Mateus Leme;0;Trânsito;FISCALIZACAO;;;;;;;;;;;;;2022;00526/2022;16/12/2022;Sexta;15:32:00;12;;IMEDIATA;Matriz;;;"";"";
Alto Boqueirão;;f;NÃO;;0;Ronda;;;;;;;;;;;;;;2022;00527/2022;16/12/2022;Sexta;15:35:00;12;;153;Boqueirão;;;"";"";
Cidade Industrial;;f;NÃO;Rua Lourdes Betezek;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;00528/2022;16/12/2022;Sexta;15:42:00;12;;153;CIC;;;"";"";
Capão Raso;;f;NÃO;Rua Professor Algacyr Munhoz Mader;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00532/2022;16/12/2022;Sexta;15:50:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00529/2022;16/12/2022;Sexta;15:53:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00530/2022;16/12/2022;Sexta;15:55:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Rua Presidente Carlos Cavalcanti;0;Achado;Achado de objeto;;;;;;;;;;;;;2022;00539/2022;16/12/2022;Sexta;16:00:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Rua do Comércio 24 Horas;0;Substância Ilícita;Uso de substância ilícita;;;;;;;;;;;;;2022;00533/2022;16/12/2022;Sexta;16:13:00;12;;IMEDIATA;Matriz;;;"";"";
Jardim Social;;f;NÃO;Rua Ilha de Granada;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;00534/2022;16/12/2022;Sexta;16:49:00;12;;153;Matriz;;;"";"";
Sítio Cercado;;f;NÃO;Rua Doutor Levy Buquera;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;00535/2022;16/12/2022;Sexta;17:00:00;12;;153;Bairro Novo;;;"";"";
Capão Raso;;f;NÃO;Rua Leon Nícolas;0;Apoio;Apoio ao Conselho Tutelar;;;;;;;;;;;;;2022;00536/2022;16/12/2022;Sexta;17:01:00;12;;153;Pinheirinho;;;"";"";
Uberaba;;f;NÃO;Rua Clóvis Beviláqua Sobrinho;0;Trânsito;;;;;;;;;;;;;;2022;00537/2022;16/12/2022;Sexta;17:09:00;12;;SETRAN;Cajuru;;;"";"";
Jardim das Américas;;f;NÃO;Rua Doutor Ovande do Amaral;0;Trânsito;Atropelamento;;;;;;;;;;;;;2022;00540/2022;16/12/2022;Sexta;17:38:00;12;;153;Cajuru;;;"";"";
Centro Cívico;BOSQUE MUNICIPAL PAPA JOÃO PAULO II;t;NÃO;Bq. Papa Joao Paulo Ii;0;Queima a céu aberto;;;;;;;;;;;;;;2022;00542/2022;16/12/2022;Sexta;17:44:00;12;;153;Matriz;Secretaria Municipal do Meio Ambiente;SMMA;"";"";
Santa Cândida;;f;NÃO;Rua Celeste Paschoal Milani;1;Fornecimento de Lona;;;;;;;;;;;;;;2022;00019/2022;16/12/2022;Sexta;17:45:00;12;;IMEDIATA;Boa Vista;;;"";"";
Campo Comprido;;f;NÃO;Rua do Grupo Escolar;0;Trânsito;;;;;;;;;;;;;;2022;00543/2022;16/12/2022;Sexta;17:55:00;12;;SETRAN;Portão;;;"";"";
Sítio Cercado;;f;NÃO;Rua Jussara;0;Trânsito;COLISAO AUTO X AUTO;;;;;;;;;;;;;2022;00545/2022;16/12/2022;Sexta;17:57:00;12;;153;Bairro Novo;;;"";"";
Parolin;;f;NÃO;Rua Daisy Luci Berno;0;Trânsito;;;;;;;;;;;;;;2022;00544/2022;16/12/2022;Sexta;18:00:00;12;;SETRAN;Portão;;;"";"";
Bacacheri;PARQUE MUNICIPAL GENERAL IBERÊ DE MATTOS - BACACHERI;t;NÃO;Rua Paulo Nadolny;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;00549/2022;16/12/2022;Sexta;18:00:00;12;;IMEDIATA;Boa Vista;Secretaria Municipal do Meio Ambiente;SMMA;"";"";
Bigorrilho;;f;NÃO;Avenida Cândido Hartmann;0;Furto;Transeunte;;;;;;;;;;;;;2022;00546/2022;16/12/2022;Sexta;18:03:00;12;;IMEDIATA;Matriz;;;"";"";
Alto Boqueirão;UNIDADE DE ACOLHIMENTO INSTITUCIONAL - ABRIGO INSTITUCIONAL CASA DO PIÁ 4;t;NÃO;Rua Leocádio Robison de Lima Damázio;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00547/2022;16/12/2022;Sexta;18:03:00;12;;153;Boqueirão;Fundação de Ação Social;FAS;"";"";
Pinheirinho;;f;NÃO;BR-116;0;Trânsito;COLISAO AUTO X MOTO;;;;;;;;;;;;;2022;00548/2022;16/12/2022;Sexta;18:05:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Tarumã;;f;NÃO;Rua Konrad Adenauer;0;Trânsito;;;;;;;;;;;;;;2022;00550/2022;16/12/2022;Sexta;18:18:00;12;;SETRAN;Cajuru;;;"";"";
Seminário;;f;NÃO;Avenida N. Senhora Aparecida;0;Trânsito;;;;;;;;;;;;;;2022;00551/2022;16/12/2022;Sexta;18:25:00;12;;SETRAN;Portão;;;"";"";
Seminário;;f;NÃO;Rua Professor Laertes Munhoz;0;Trânsito;;;;;;;;;;;;;;2022;00552/2022;16/12/2022;Sexta;18:46:00;12;;SETRAN;Portão;;;"";"";
Boa Vista;;f;NÃO;Rua da Imperatriz;0;Trânsito;;;;;;;;;;;;;;2022;00556/2022;16/12/2022;Sexta;19:03:00;12;;SETRAN;Boa Vista;;;"";"";
Pinheirinho;;f;NÃO;Rua Mário Gomes Cezar;0;Ronda;;;;;;;;;;;;;;2022;00553/2022;16/12/2022;Sexta;19:05:00;12;;156;Pinheirinho;;;"";"";
Guabirotuba;;f;NÃO;Rua Mário Brandalise;0;Trânsito;;;;;;;;;;;;;;2022;00557/2022;16/12/2022;Sexta;19:14:00;12;;SETRAN;Cajuru;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Trânsito;;;;;;;;;;;;;;2022;00554/2022;16/12/2022;Sexta;19:24:00;12;;156;Matriz;;;"";"";
Capão da Imbuia;;f;NÃO;Rua João Ponciano Borges;0;Trânsito;;;;;;;;;;;;;;2022;00555/2022;16/12/2022;Sexta;19:30:00;12;;156;Cajuru;;;"";"";
Sítio Cercado;;f;NÃO;Rua Coronel Domingos Theodorico de Freitas;0;Trânsito;;;;;;;;;;;;;;2022;00589/2022;16/12/2022;Sexta;20:13:00;12;;153;Bairro Novo;;;"";"";
Vila Izabel;;f;NÃO;Rua Professor Álvaro Jorge;0;Trânsito;;;;;;;;;;;;;;2022;00558/2022;16/12/2022;Sexta;20:13:00;12;;SETRAN;Portão;;;"";"";
Água Verde;;f;NÃO;Avenida Iguaçu;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00561/2022;16/12/2022;Sexta;20:16:00;12;;À VIATURA;Portão;;;"";"";
Cidade Industrial;;f;NÃO;Rua Herecê Fernandes;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;00559/2022;16/12/2022;Sexta;20:22:00;12;;153;CIC;;;"";"";
Bacacheri;;f;NÃO;Rua Hilário Moro;0;Trânsito;;;;;;;;;;;;;;2022;00560/2022;16/12/2022;Sexta;20:27:00;12;;153;Boa Vista;;;"";"";
Rebouças;;f;NÃO;Avenida Iguaçu;0;Trânsito;;;;;;;;;;;;;;2022;00562/2022;16/12/2022;Sexta;20:44:00;12;;SETRAN;Matriz;;;"";"";
Mercês;;f;NÃO;Rua Brigadeiro Franco;0;Furto;Equipamento Eletrônico;;;;;;;;;;;;;2022;00563/2022;16/12/2022;Sexta;20:56:00;12;;153;Matriz;;;"";"";
Jardim Social;;f;NÃO;Rua Fagundes Varela;0;Trânsito;;;;;;;;;;;;;;2022;00564/2022;16/12/2022;Sexta;21:00:00;12;;156;Matriz;;;"";"";
Uberaba;;f;NÃO;Rua Helena Andretta de Oliveira;0;Trânsito;;;;;;;;;;;;;;2022;00565/2022;16/12/2022;Sexta;21:13:00;12;;156;Cajuru;;;"";"";
Campo Comprido;;f;NÃO;Rua Sílvio Piotto;0;Trânsito;;;;;;;;;;;;;;2022;00566/2022;16/12/2022;Sexta;21:22:00;12;;156;Portão;;;"";"";
Hauer;;f;NÃO;Rua São Bento;0;Trânsito;;;;;;;;;;;;;;2022;00567/2022;16/12/2022;Sexta;21:31:00;12;;153;Matriz;;;"";"";
Campo Comprido;;f;NÃO;Rua José Américo Tizoni;0;Trânsito;;;;;;;;;;;;;;2022;00568/2022;16/12/2022;Sexta;21:42:00;12;;156;Portão;;;"";"";
Uberaba;;f;NÃO;Rua Capitão Leônidas Marques;0;Trânsito;;;;;;;;;;;;;;2022;00569/2022;16/12/2022;Sexta;21:45:00;12;;SETRAN;Cajuru;;;"";"";
Guabirotuba;;f;NÃO;Rua Deputado Leoberto Leal;0;Trânsito;;;;;;;;;;;;;;2022;00570/2022;16/12/2022;Sexta;21:48:00;12;;SETRAN;Cajuru;;;"";"";
Parolin;;f;NÃO;Rua Professor Rubens Elke Braga;0;Trânsito;;;;;;;;;;;;;;2022;00571/2022;16/12/2022;Sexta;22:19:00;12;;SETRAN;Portão;;;"";"";
Capão da Imbuia;;f;NÃO;Rua Octávio Schiavon;0;Trânsito;;;;;;;;;;;;;;2022;00572/2022;16/12/2022;Sexta;22:23:00;12;;156;Cajuru;;;"";"";
São Francisco;;f;NÃO;Rua Nilo Peçanha;0;Perturbação do sossego;;;;;;;;;;;;;;2022;00573/2022;16/12/2022;Sexta;22:38:00;12;;153;Matriz;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00574/2022;16/12/2022;Sexta;22:38:00;12;;À VIATURA;Matriz;;;"";"";
Novo Mundo;ESTAÇÃO TUBO HERCULANO DE ARAÚJO 2;t;NÃO;AV. REPÚBLICA ARGENTINA;0;Ronda;;;;;;;;;;;;;;2022;00575/2022;16/12/2022;Sexta;23:03:00;12;;153;Portão;Urbanização de Curitiba S.A.;URBS;"";"";
Centro;;f;NÃO;Travessa Presidente Faria;0;Ameaça;;;;;;;;;;;;;;2022;00576/2022;16/12/2022;Sexta;23:12:00;12;;153;Matriz;;;"";"";
Centro;;f;NÃO;Travessa Presidente Faria;0;Ameaça;;;;;;;;;;;;;;2022;00597/2022;16/12/2022;Sexta;23:15:00;12;;153;Matriz;;;"";"";
Centro;;f;NÃO;Rua João Negrão;0;Roubo;Transeunte;;;;;;;;;;;;;2022;00577/2022;16/12/2022;Sexta;23:19:00;12;;À VIATURA;Matriz;;;"";"";
Centro;TERMINAL METROPOLITANO GUADALUPE;t;NÃO;Rua João Negrão;0;Roubo;Transeunte;;;;;;;;;;;;;2022;00578/2022;16/12/2022;Sexta;23:46:00;12;;153;Matriz;Urbanização de Curitiba S.A.;URBS;"";"";
Cajuru;NÚCLEO REGIONAL DA GUARDA MUNICIPAL CAJURU;t;NÃO;Rua Antônio Moreira Lopes;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;00579/2022;16/12/2022;Sexta;23:51:00;12;;IMEDIATA;Cajuru;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Bairro Alto;;f;NÃO;Rua José de Oliveira Franco;0;Perturbação do sossego;;;;;;;;;;;;;;2022;00580/2022;17/12/2022;Sábado;00:12:00;12;;IMEDIATA;Boa Vista;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00581/2022;17/12/2022;Sábado;00:26:00;12;;153;Matriz;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;00582/2022;17/12/2022;Sábado;00:51:00;12;;153;Pinheirinho;;;"";"";
Portão;;f;NÃO;Rua Anilda Moro Ploszaj;0;Furto;Equipamento Eletrônico;;;;;;;;;;;;;2022;00583/2022;17/12/2022;Sábado;01:06:00;12;;SETRAN;Portão;;;"";"";
Xaxim;;f;NÃO;Rua Octacyr Reinaldo Mion;0;Furto;Equipamento Eletrônico;;;;;;;;;;;;;2022;00584/2022;17/12/2022;Sábado;01:09:00;12;;153;Boqueirão;;;"";"";
Mercês;;f;NÃO;Rua Brigadeiro Franco;0;Agressão física/verbal;Violência doméstica contra mulher;;;;;;;;;;;;;2022;00586/2022;17/12/2022;Sábado;01:20:00;12;;IMEDIATA;Matriz;;;"";"";
Tatuquara;;f;NÃO;Rua Jornalista Emílio Zolá Florenzano;0;Lesão Corporal;Por arma de fogo;;;;;;;;;;;;;2022;00585/2022;17/12/2022;Sábado;01:21:00;12;;FONE;Tatuquara;;;"";"";
Capão Raso;;f;SIM;Rua Leon Nícolas;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;00587/2022;17/12/2022;Sábado;02:34:00;12;;153;Pinheirinho;;;"";"";
Sítio Cercado;;f;NÃO;Rua Doutor Levy Buquera;0;Ameaça;;;;;;;;;;;;;;2022;00588/2022;17/12/2022;Sábado;02:46:00;12;;153;Bairro Novo;;;"";"";
Cidade Industrial;;f;NÃO;Avenida das Industrias;0;Perturbação do sossego;;;;;;;;;;;;;;2022;00590/2022;17/12/2022;Sábado;02:57:00;12;;153;CIC;;;"";"";
Sítio Cercado;;f;NÃO;Rua Milton Miramir Visinoni;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;00591/2022;17/12/2022;Sábado;03:15:00;12;;153;Bairro Novo;;;"";"";
Tatuquara;UNIDADE DE PRONTO ATENDIMENTO TATUQUARA;t;NÃO;;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00592/2022;17/12/2022;Sábado;03:21:00;12;;À VIATURA;Tatuquara;Secretaria Municipal da Saúde;SMS;"";"";
Mossunguê;;f;NÃO;Rua Monsenhor Ivo Zanlorenzi;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2022;00593/2022;17/12/2022;Sábado;03:23:00;12;;153;Santa Felicidade;;;"";"";
Bigorrilho;;f;NÃO;Avenida Cândido Hartmann;0;Perturbação do sossego;;;;;;;;;;;;;;2022;00594/2022;17/12/2022;Sábado;04:01:00;12;;153;Matriz;;;"";"";
Caximba;;f;NÃO;;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;00595/2022;17/12/2022;Sábado;04:03:00;12;;CCO MURALHA DIGITAL;Tatuquara;;;"";"";
Cristo Rei;;f;NÃO;Avenida Presidente Affonso Camargo;0;Trânsito;;;;;;;;;;;;;;2022;00596/2022;17/12/2022;Sábado;05:50:00;12;;153;Matriz;;;"";"";
Novo Mundo;;f;NÃO;Rua Isaac Guelmann;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;00598/2022;17/12/2022;Sábado;07:45:00;12;;156;Portão;;;"";"";
Santa Felicidade;RUA DA CIDADANIA SANTA FELICIDADE;t;NÃO;Rua Da Cidadania Santa Felicidade;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00600/2022;17/12/2022;Sábado;08:15:00;12;;IMEDIATA;Santa Felicidade;Secretaria do Governo Municipal;SGM;"";"";
Campo Comprido;;f;NÃO;Rua Eduardo Sprada;1;Queda de fios de energia;;;;;;;;;;;;;;2022;00020/2022;17/12/2022;Sábado;08:16:00;12;;199;Portão;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00599/2022;17/12/2022;Sábado;08:25:00;12;;À VIATURA;Matriz;;;"";"";
Campo Comprido;;f;NÃO;Rua Eduardo Sprada;0;Apoio;Apoio à SMMA;;;;;;;;;;;;;2022;00627/2022;17/12/2022;Sábado;08:30:00;12;;IMEDIATA;Portão;;;"";"";
Portão;ESCOLA MUNICIPAL PRESIDENTE PEDROSA;t;NÃO;;0;Vistoria;;;;;;;;;;;;;;2022;00640/2022;17/12/2022;Sábado;08:45:00;12;;IMEDIATA;Portão;Secretaria Municipal da Educação;SME;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00602/2022;17/12/2022;Sábado;08:53:00;12;;IMEDIATA;Matriz;;;"";"";
Vila Izabel;ESCOLA MUNICIPAL CAMPO MOURÃO;t;NÃO;Rua Acyr Santos;0;Vistoria;;;;;;;;;;;;;;2022;00603/2022;17/12/2022;Sábado;09:00:00;12;;IMEDIATA;Portão;Secretaria Municipal da Educação;SME;"";"";
Fazendinha;;f;NÃO;Rua Antônio Dalmarco;0;Trânsito;;;;;;;;;;;;;;2022;00601/2022;17/12/2022;Sábado;09:06:00;12;;156;Portão;;;"";"";
Centro;;f;NÃO;Alameda Doutor Carlos de Carvalho;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;00604/2022;17/12/2022;Sábado;09:12:00;12;;IMEDIATA;Matriz;;;"";"";
Santa Quitéria;;f;NÃO;Rua Irati;0;Alarmes;Disparo de Alarme (violação);;;;;;;;;;;;;2022;00606/2022;17/12/2022;Sábado;09:35:00;12;;IMEDIATA;Portão;;;"";"";
Cidade Industrial;;f;NÃO;Travessa Maria Leonardi Caiado;0;Trânsito;;;;;;;;;;;;;;2022;00605/2022;17/12/2022;Sábado;09:36:00;12;;156;CIC;;;"";"";
Santa Quitéria;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NICE BRAGA;t;NÃO;Rua Bocaiúva;0;Vistoria;;;;;;;;;;;;;;2022;00641/2022;17/12/2022;Sábado;09:40:00;12;;IMEDIATA;Portão;Secretaria Municipal da Educação;SME;"";"";
Bairro Alto;;f;NÃO;Rua Alberico Flores Bueno;0;Trânsito;;;;;;;;;;;;;;2022;00607/2022;17/12/2022;Sábado;09:43:00;12;;156;Boa Vista;;;"";"";
Santa Cândida;;f;NÃO;Rua Doutor Benedito Amorim;1;Fornecimento de Lona;;;;;;;;;;;;;;2022;00021/2022;17/12/2022;Sábado;09:56:00;12;;153;Boa Vista;;;"";"";
Sítio Cercado;;f;NÃO;Rua João Socha;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;00608/2022;17/12/2022;Sábado;10:03:00;12;;156;Bairro Novo;;;"";"";
Boqueirão;;f;NÃO;Avenida Nossa Senhora da Paz;0;Ameaça;;;;;;;;;;;;;;2022;00609/2022;17/12/2022;Sábado;10:11:00;12;;153;Boqueirão;;;"";"";
Portão;;f;NÃO;Rua São Mateus;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00610/2022;17/12/2022;Sábado;10:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Tatuquara;;f;NÃO;Rua Isabel Ribeiro;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00612/2022;17/12/2022;Sábado;10:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Tenente Antônio Emílio Vaz Lobo;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00611/2022;17/12/2022;Sábado;10:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Tatuquara;;f;NÃO;Rua Victalina Veiga;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00613/2022;17/12/2022;Sábado;10:43:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Portão;;f;NÃO;Rua Ricardo Negrão Filho;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00614/2022;17/12/2022;Sábado;10:50:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Pinheirinho;AUDITÓRIO PRAÇA ZUMBI DOS PALMARES;t;NÃO;;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;00615/2022;17/12/2022;Sábado;10:57:00;12;;153;Pinheirinho;Fundação Cultural de Curitiba;FCC;"";"";
Centro;;f;NÃO;Rua Barão do Rio Branco;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00616/2022;17/12/2022;Sábado;11:05:00;12;;À VIATURA;Matriz;;;"";"";
Tatuquara;;f;NÃO;Rua Altemar Dutra;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00617/2022;17/12/2022;Sábado;11:13:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Portão;;f;NÃO;Rua Alberto Müler Sobrinho;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00620/2022;17/12/2022;Sábado;11:20:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Campo de Santana;;f;NÃO;Rua Lydia Girardi Bertholdi;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00618/2022;17/12/2022;Sábado;11:23:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Centro;;f;NÃO;Rua André de Barros;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00619/2022;17/12/2022;Sábado;11:25:00;12;;À VIATURA;Matriz;;;"";"";
Campo de Santana;;f;NÃO;Rua José Ribeiro Baptista;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00622/2022;17/12/2022;Sábado;11:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Pinheirinho;;f;NÃO;Rua Lothário Boutin;0;Trânsito;;;;;;;;;;;;;;2022;00621/2022;17/12/2022;Sábado;11:34:00;12;;156;Pinheirinho;;;"";"";
Pilarzinho;;f;NÃO;Avenida Fredolin Wolf;0;Trânsito;CAÇAMBA OBSTRUINDO;;;;;;;;;;;;;2022;00623/2022;17/12/2022;Sábado;11:34:00;12;;156;Boa Vista;;;"";"";
Cajuru;;f;NÃO;Rua Renato Gurgel do Amaral Valente;0;Queima a céu aberto;;;;;;;;;;;;;;2022;00625/2022;17/12/2022;Sábado;12:05:00;12;;153;Cajuru;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Roberto Barbosa de Almeida;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;00624/2022;17/12/2022;Sábado;12:06:00;12;;SAMU;Boqueirão;;;"";"";
Centro;;f;SIM;Rua João Negrão;0;Apoio;Apoio à URBS;;;;;;;;;;;;;2022;00626/2022;17/12/2022;Sábado;12:08:00;12;;153;Matriz;;;"";"";
Sítio Cercado;;f;NÃO;Rua Silvia Maria Lacerda;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00629/2022;17/12/2022;Sábado;12:15:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Bairro Novo;;;"";"";
Atuba;;f;NÃO;Rua Guarapuava;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;00628/2022;17/12/2022;Sábado;12:23:00;12;;SAMU;Boa Vista;;;"";"";
Capão Raso;;f;NÃO;Avenida Winston Churchill;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00632/2022;17/12/2022;Sábado;12:33:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Portão;;f;NÃO;Rua São Mateus;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00636/2022;17/12/2022;Sábado;13:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Atuba;;f;NÃO;Rua Guarapuava;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;00631/2022;17/12/2022;Sábado;13:06:00;12;;SAMU;Boa Vista;;;"";"";
Capão Raso;;f;NÃO;Rua Marechal Althayr Roszanniy;0;Trânsito;;;;;;;;;;;;;;2022;00630/2022;17/12/2022;Sábado;13:09:00;12;;156;Pinheirinho;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00638/2022;17/12/2022;Sábado;13:35:00;12;;IMEDIATA;Matriz;;;"";"";
Santa Cândida;;f;NÃO;Rua Paulino Franco de Carvalho;0;Queima a céu aberto;;;;;;;;;;;;;;2022;00633/2022;17/12/2022;Sábado;13:49:00;12;;153;Boa Vista;;;"";"";
